 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
13643,(ID54570 : ID54685),9099,54570,54685,0.003,373.500,40.565,42.400,0,0.056,0.056,None
13644,(ID54685 : ID54796),9099,54685,54796,1.083E-4,374.500,40.566,42.428,0,0.010,0.010,None
13645,(ID54796 : ID54911),9099,54796,54911,2.604E-4,375.500,40.564,42.433,0,0.016,0.016,None
13646,(ID54911 : ID55027),9099,54911,55027,0.007,376.500,40.590,42.409,0,0.086,0.086,None
13647,(ID55027 : ID55450),9099,55027,55450,0.003,377.500,40.615,42.410,0,0.058,0.058,None
13648,(ID55450 : ID55131),9099,55450,55131,0.003,378.500,40.582,42.427,0,0.054,0.054,None
13649,(ID55131 : ID55243),9099,55131,55243,0.002,379.500,40.547,42.395,0,0.049,0.049,None
13650,(ID55243 : ID55355),9099,55243,55355,8.546E-4,380.500,40.548,42.382,0,0.029,0.029,None
13651,(ID55355 : ID55563),9099,55355,55563,0.004,381.500,40.576,42.417,0,0.062,0.062,None
13652,(ID55563 : ID55679),9099,55563,55679,0.001,382.500,40.579,42.429,0,0.038,0.038,None
13653,(ID55679 : ID55796),9099,55679,55796,0.004,383.500,40.594,42.404,0,0.063,0.063,None
13654,(ID55796 : ID55901),9099,55796,55901,0.008,384.500,40.632,42.434,0,0.087,0.087,None
13655,(ID55901 : ID56004),9099,55901,56004,0.002,385.500,40.617,42.474,0,0.048,0.048,None
13656,(ID56004 : ID56109),9099,56004,56109,0.002,386.500,40.608,42.455,0,0.045,0.045,None
13657,(ID56109 : ID56219),9099,56109,56219,0.003,387.500,40.599,42.423,0,0.058,0.058,None
13658,(ID56219 : ID56326),9099,56219,56326,0.008,388.500,40.606,42.439,0,0.088,0.088,None
13659,(ID56326 : ID56422),9099,56326,56422,0.005,389.500,40.634,42.433,0,0.072,0.072,None
13660,(ID56422 : ID56535),9099,56422,56535,0.001,390.500,40.630,42.381,0,0.032,0.032,None
13661,(ID56535 : ID56641),9099,56535,56641,0.012,391.500,40.598,42.411,0,0.111,0.111,None
13662,(ID56641 : ID56760),9099,56641,56760,0.010,392.500,40.608,42.427,0,0.101,0.101,None
13663,(ID56760 : ID56877),9099,56760,56877,0.004,393.500,40.637,42.428,0,0.064,0.064,None
13664,(ID54397 : ID54512),9106,54397,54512,3.525E-4,372.500,15.173,6.863,0,0.019,0.019,None
13665,(ID54512 : ID54614),9106,54512,54614,6.021E-4,373.500,15.168,6.843,0,0.025,0.025,None
13666,(ID54614 : ID54731),9106,54614,54731,0.012,374.500,15.178,6.780,0,0.108,0.108,None
13667,(ID54731 : ID54832),9106,54731,54832,0.018,375.500,15.225,6.787,0,0.134,0.134,None
13668,(ID54832 : ID54948),9106,54832,54948,0.004,376.500,15.252,6.814,0,0.063,0.063,None
13669,(ID54948 : ID55392),9106,54948,55392,0.004,377.500,15.221,6.802,0,0.064,0.064,None
13670,(ID55392 : ID55063),9106,55392,55063,0.004,378.500,15.170,6.838,0,0.059,0.059,None
13671,(ID55063 : ID55173),9106,55063,55173,4.347E-4,379.500,15.142,6.845,0,0.021,0.021,None
13672,(ID55173 : ID55280),9106,55173,55280,0.002,380.500,15.119,6.829,0,0.041,0.041,None
13673,(ID55280 : ID55492),9106,55280,55492,0.004,381.500,15.112,6.854,0,0.067,0.067,None
13674,(ID55492 : ID55604),9106,55492,55604,0.003,382.500,15.128,6.858,0,0.054,0.054,None
13675,(ID55604 : ID55710),9106,55604,55710,0.010,383.500,15.179,6.832,0,0.098,0.098,None
13676,(ID55710 : ID55829),9106,55710,55829,0.007,384.500,15.193,6.856,0,0.084,0.084,None
13677,(ID55829 : ID55931),9106,55829,55931,0.004,385.500,15.140,6.851,0,0.066,0.066,None
13678,(ID55931 : ID56043),9106,55931,56043,0.010,386.500,15.114,6.774,0,0.098,0.098,None
13679,(ID56043 : ID56148),9106,56043,56148,0.034,387.500,15.188,6.765,0,0.184,0.184,None
13680,(ID56148 : ID56255),9106,56148,56255,7.669E-5,388.500,15.269,6.809,0,0.009,0.009,None
13681,(ID56255 : ID56357),9106,56255,56357,4.835E-4,389.500,15.257,6.816,0,0.022,0.022,None
13682,(ID56357 : ID56453),9106,56357,56453,0.015,390.500,15.195,6.787,0,0.121,0.121,None
13683,(ID56453 : ID56565),9106,56453,56565,0.012,391.500,15.139,6.809,0,0.109,0.109,None
13684,(ID54660 : ID54768),9110,54660,54768,0.085,374.500,59.887,27.199,0,0.291,0.291,None
13685,(ID54768 : ID54878),9110,54768,54878,0.103,375.500,59.902,27.197,0,0.321,0.321,None
13686,(ID54878 : ID54997),9110,54878,54997,0.003,376.500,60.082,27.146,0,0.057,0.057,None
13687,(ID54997 : ID55425),9110,54997,55425,0.006,377.500,60.067,27.122,0,0.077,0.077,None
13688,(ID55425 : ID55104),9110,55425,55104,9.224E-5,378.500,60.026,27.118,0,0.010,0.010,None
13689,(ID55104 : ID55214),9110,55104,55214,0.003,379.500,60.005,27.141,0,0.055,0.055,None
13690,(ID55214 : ID55322),9110,55214,55322,0.004,380.500,60.016,27.148,0,0.065,0.065,None
13691,(ID55322 : ID55534),9110,55322,55534,3.015E-5,381.500,60.048,27.136,0,0.005,0.005,None
13692,(ID55534 : ID55652),9110,55534,55652,0.001,382.500,60.032,27.132,0,0.037,0.037,None
13693,(ID55652 : ID55755),9110,55652,55755,0.002,383.500,60.005,27.144,0,0.043,0.043,None
13694,(ID55755 : ID55874),9110,55755,55874,0.004,384.500,60.023,27.146,0,0.066,0.066,None
13695,(ID55874 : ID55979),9110,55874,55979,3.958E-6,385.500,60.052,27.129,0,0.002,0.002,None
13696,(ID55979 : ID56080),9110,55979,56080,1.134E-5,386.500,60.055,27.128,0,0.003,0.003,None
13697,(ID56080 : ID56188),9110,56080,56188,2.419E-4,387.500,60.057,27.120,0,0.016,0.016,None
13698,(ID56188 : ID56296),9110,56188,56296,0.002,388.500,60.042,27.131,0,0.048,0.048,None
13699,(ID56296 : ID56393),9110,56296,56393,0.001,389.500,60.040,27.138,0,0.037,0.037,None
13700,(ID56393 : ID56499),9110,56393,56499,1.183E-5,390.500,60.051,27.124,0,0.003,0.003,None
13701,(ID56499 : ID56607),9110,56499,56607,5.759E-4,391.500,60.047,27.134,0,0.024,0.024,None
13702,(ID56607 : ID56726),9110,56607,56726,7.210E-4,392.500,60.056,27.140,0,0.027,0.027,None
13703,(ID56726 : ID56839),9110,56726,56839,5.850E-4,393.500,60.062,27.145,0,0.024,0.024,None
13704,(ID56839 : ID56969),9110,56839,56969,2.422E-4,394.500,60.048,27.155,0,0.016,0.016,None
13705,(ID56969 : ID57062),9110,56969,57062,6.147E-5,395.500,60.043,27.152,0,0.008,0.008,None
13706,(ID57062 : ID57175),9110,57062,57175,0.004,396.500,60.073,27.129,0,0.067,0.067,None
13707,(ID57175 : ID57639),9110,57175,57639,0.003,397.500,60.077,27.121,0,0.051,0.051,None
13708,(ID57639 : ID57293),9110,57639,57293,4.923E-4,398.500,60.065,27.137,0,0.022,0.022,None
13709,(ID57293 : ID57408),9110,57293,57408,5.781E-4,399.500,60.072,27.154,0,0.024,0.024,None
13710,(ID57408 : ID57518),9110,57408,57518,9.390E-4,400.500,60.061,27.153,0,0.031,0.031,None
13711,(ID57518 : ID57767),9110,57518,57767,0.003,401.500,60.033,27.161,0,0.057,0.057,None
13712,(ID57767 : ID57891),9110,57767,57891,0.201,402.500,59.790,27.204,0,0.448,0.448,None
13713,(ID57891 : ID58020),9110,57891,58020,0.029,403.500,59.553,27.310,0,0.172,0.172,None
13714,(ID58020 : ID58145),9110,58020,58145,0.001,404.500,59.530,27.409,0,0.034,0.034,None
13715,(ID58145 : ID58264),9110,58145,58264,0.047,405.500,59.621,27.382,0,0.216,0.216,None
13716,(ID58264 : ID58380),9110,58264,58380,0.010,406.500,59.682,27.310,0,0.101,0.101,None
13717,(ID58380 : ID58494),9110,58380,58494,0.039,407.500,59.740,27.269,0,0.196,0.196,None
13718,(ID58494 : ID58729),9110,58494,58729,0.177,408.500,59.639,27.328,0,0.421,0.421,None
13719,(ID58729 : ID58608),9110,58729,58608,1.716E-4,409.500,59.446,27.393,0,0.013,0.013,None
13720,(ID58608 : ID58851),9110,58608,58851,0.020,410.500,59.446,27.319,0,0.141,0.141,None
13721,(ID58851 : ID58982),9110,58851,58982,0.013,411.500,59.398,27.287,0,0.113,0.113,None
13722,(ID58982 : ID59209),9110,58982,59209,0.015,412.500,59.390,27.377,0,0.124,0.124,None
13723,(ID59209 : ID59105),9110,59209,59105,0.003,413.500,59.423,27.403,0,0.052,0.052,None
13724,(ID59105 : ID59416),9110,59105,59416,0.002,414.500,59.431,27.356,0,0.046,0.046,None
13725,(ID59416 : ID59300),9110,59416,59300,0.017,415.500,59.502,27.359,0,0.131,0.131,None
13726,(ID54668 : ID54775),9113,54668,54775,0.574,374.500,9.356,31.728,0,0.758,0.758,None
13727,(ID54775 : ID54881),9113,54775,54881,0.088,375.500,9.343,31.213,0,0.297,0.297,None
13728,(ID54881 : ID54998),9113,54881,54998,0.089,376.500,9.264,30.988,0,0.299,0.299,None
13729,(ID54998 : ID55429),9113,54998,55429,0.016,377.500,9.083,30.931,0,0.126,0.126,None
13730,(ID55429 : ID55107),9113,55429,55107,0.179,378.500,8.919,30.775,0,0.423,0.423,None
13731,(ID55107 : ID55218),9113,55107,55218,0.023,379.500,8.753,30.638,0,0.152,0.152,None
13732,(ID55218 : ID55326),9113,55218,55326,0.222,380.500,8.868,30.844,0,0.471,0.471,None
13733,(ID55326 : ID55540),9113,55326,55540,0.027,381.500,8.961,30.989,0,0.165,0.165,None
13734,(ID55540 : ID55658),9113,55540,55658,0.176,382.500,9.087,30.939,0,0.420,0.420,None
13735,(ID55658 : ID55760),9113,55658,55760,0.011,383.500,9.260,30.944,0,0.106,0.106,None
13736,(ID55760 : ID55881),9113,55760,55881,0.019,384.500,9.296,30.982,0,0.139,0.139,None
13737,(ID55881 : ID55983),9113,55881,55983,0.031,385.500,9.316,30.906,0,0.177,0.177,None
13738,(ID55983 : ID56084),9113,55983,56084,0.075,386.500,9.245,30.697,0,0.274,0.274,None
13739,(ID56084 : ID56195),9113,56084,56195,0.071,387.500,9.199,30.693,0,0.267,0.267,None
13740,(ID56195 : ID56301),9113,56195,56301,0.007,388.500,9.156,30.787,0,0.081,0.081,None
13741,(ID56301 : ID56400),9113,56301,56400,0.011,389.500,9.158,30.800,0,0.106,0.106,None
13742,(ID56400 : ID56506),9113,56400,56506,0.053,390.500,9.253,30.936,0,0.230,0.230,None
13743,(ID56506 : ID56613),9113,56506,56613,0.015,391.500,9.378,31.061,0,0.124,0.124,None
13744,(ID56613 : ID56731),9113,56613,56731,0.308,392.500,9.641,30.924,0,0.555,0.555,None
13745,(ID56731 : ID56845),9113,56731,56845,0.031,393.500,9.768,30.754,0,0.176,0.176,None
13746,(ID56845 : ID56972),9113,56845,56972,0.015,394.500,9.692,30.818,0,0.122,0.122,None
13747,(ID54593 : ID54705),9119,54593,54705,1.348E-4,373.500,52.573,50.165,0,0.012,0.012,None
13748,(ID54705 : ID54812),9119,54705,54812,0.002,374.500,52.568,50.187,0,0.049,0.049,None
13749,(ID54812 : ID54931),9119,54812,54931,0.006,375.500,52.584,50.175,0,0.081,0.081,None
13750,(ID54931 : ID55047),9119,54931,55047,0.003,376.500,52.580,50.155,0,0.054,0.054,None
13751,(ID55047 : ID55466),9119,55047,55466,0.005,377.500,52.585,50.148,0,0.071,0.071,None
13752,(ID55466 : ID55149),9119,55466,55149,0.002,378.500,52.607,50.145,0,0.041,0.041,None
13753,(ID55149 : ID55259),9119,55149,55259,0.003,379.500,52.575,50.163,0,0.052,0.052,None
13754,(ID55259 : ID55373),9119,55259,55373,0.003,380.500,52.576,50.162,0,0.053,0.053,None
13755,(ID55373 : ID55578),9119,55373,55578,0.005,381.500,52.620,50.193,0,0.070,0.070,None
13756,(ID55578 : ID55696),9119,55578,55696,0.094,382.500,52.505,50.145,0,0.307,0.307,None
13757,(ID54530 : ID54643),9131,54530,54643,2.372E-5,373.500,49.958,20.803,0,0.005,0.005,None
13758,(ID54643 : ID54754),9131,54643,54754,0.001,374.500,49.940,20.803,0,0.035,0.035,None
13759,(ID54754 : ID54856),9131,54754,54856,1.739E-4,375.500,49.924,20.799,0,0.013,0.013,None
13760,(ID54856 : ID54975),9131,54856,54975,0.004,376.500,49.938,20.823,0,0.066,0.066,None
13761,(ID54975 : ID55410),9131,54975,55410,0.003,377.500,49.954,20.829,0,0.052,0.052,None
13762,(ID55410 : ID55088),9131,55410,55088,7.270E-4,378.500,49.971,20.796,0,0.027,0.027,None
13763,(ID55088 : ID55199),9131,55088,55199,0.007,379.500,49.974,20.831,0,0.086,0.086,None
13764,(ID55199 : ID55308),9131,55199,55308,0.007,380.500,49.939,20.840,0,0.086,0.086,None
13765,(ID55308 : ID55519),9131,55308,55519,0.005,381.500,49.944,20.789,0,0.072,0.072,None
13766,(ID55519 : ID55631),9131,55519,55631,0.002,382.500,49.970,20.793,0,0.041,0.041,None
13767,(ID55631 : ID55736),9131,55631,55736,0.002,383.500,49.944,20.812,0,0.042,0.042,None
13768,(ID55736 : ID55855),9131,55736,55855,0.012,384.500,49.937,20.864,0,0.108,0.108,None
13769,(ID55855 : ID55962),9131,55855,55962,0.018,385.500,49.898,20.874,0,0.135,0.135,None
13770,(ID55962 : ID56069),9131,55962,56069,0.010,386.500,49.893,20.820,0,0.099,0.099,None
13771,(ID56069 : ID56177),9131,56069,56177,0.004,387.500,49.961,20.786,0,0.060,0.060,None
13772,(ID56177 : ID56281),9131,56177,56281,0.015,388.500,49.940,20.808,0,0.120,0.120,None
13773,(ID54774 : ID54883),9145,54774,54883,0.034,375.500,61.935,31.226,0,0.183,0.183,None
13774,(ID54883 : ID54999),9145,54883,54999,0.003,376.500,61.940,31.293,0,0.054,0.054,None
13775,(ID54999 : ID55432),9145,54999,55432,0.005,377.500,61.959,31.281,0,0.072,0.072,None
13776,(ID55432 : ID55108),9145,55432,55108,0.001,378.500,62.002,31.307,0,0.035,0.035,None
13777,(ID55108 : ID55219),9145,55108,55219,0.002,379.500,61.994,31.337,0,0.044,0.044,None
13778,(ID55219 : ID55328),9145,55219,55328,0.004,380.500,62.007,31.355,0,0.060,0.060,None
13779,(ID55328 : ID55541),9145,55328,55541,0.026,381.500,61.968,31.316,0,0.161,0.161,None
13780,(ID55541 : ID55662),9145,55541,55662,0.012,382.500,61.933,31.317,0,0.108,0.108,None
13781,(ID55662 : ID55765),9145,55662,55765,1.189E-4,383.500,61.972,31.360,0,0.011,0.011,None
13782,(ID55765 : ID55883),9145,55765,55883,7.537E-5,384.500,61.982,31.359,0,0.009,0.009,None
13783,(ID55883 : ID55982),9145,55883,55982,0.472,385.500,62.146,31.053,0,0.687,0.687,None
13784,(ID55982 : ID56086),9145,55982,56086,0.084,386.500,62.161,30.737,0,0.290,0.290,None
13785,(ID56086 : ID56194),9145,56086,56194,0.059,387.500,62.137,30.741,0,0.244,0.244,None
13786,(ID56194 : ID56302),9145,56194,56302,0.070,388.500,62.126,30.750,0,0.265,0.265,None
13787,(ID56302 : ID56399),9145,56302,56399,0.004,389.500,62.024,30.743,0,0.061,0.061,None
13788,(ID56399 : ID56505),9145,56399,56505,0.002,390.500,62.063,30.725,0,0.044,0.044,None
13789,(ID56505 : ID56612),9145,56505,56612,0.007,391.500,62.070,30.746,0,0.084,0.084,None
13790,(ID56612 : ID56732),9145,56612,56732,0.089,392.500,61.921,30.767,0,0.298,0.298,None
13791,(ID56732 : ID56846),9145,56732,56846,3.815E-4,393.500,61.769,30.755,0,0.020,0.020,None
13792,(ID56846 : ID56971),9145,56846,56971,0.052,394.500,61.703,30.668,0,0.229,0.229,None
13793,(ID56971 : ID57068),9145,56971,57068,0.043,395.500,61.711,30.648,0,0.207,0.207,None
13794,(ID57068 : ID57180),9145,57068,57180,0.200,396.500,61.793,30.500,0,0.447,0.447,None
13795,(ID57180 : ID57644),9145,57180,57644,0.518,397.500,61.455,30.359,0,0.720,0.720,None
13796,(ID57644 : ID57299),9145,57644,57299,8.995E-4,398.500,61.092,30.450,0,0.030,0.030,None
13797,(ID57299 : ID57414),9145,57299,57414,0.004,399.500,61.102,30.435,0,0.066,0.066,None
13798,(ID57414 : ID57525),9145,57414,57525,2.273E-4,400.500,61.132,30.414,0,0.015,0.015,None
13799,(ID57525 : ID57772),9145,57525,57772,7.573E-6,401.500,61.138,30.415,0,0.003,0.003,None
13800,(ID57772 : ID57895),9145,57772,57895,0.062,402.500,61.262,30.405,0,0.250,0.250,None
13801,(ID57895 : ID58022),9145,57895,58022,0.075,403.500,61.255,30.354,0,0.274,0.274,None
13802,(ID58022 : ID58152),9145,58022,58152,0.024,404.500,61.062,30.361,0,0.156,0.156,None
13803,(ID58152 : ID58271),9145,58152,58271,0.331,405.500,60.858,30.657,0,0.575,0.575,None
13804,(ID58271 : ID58388),9145,58271,58388,0.305,406.500,60.737,30.632,0,0.553,0.553,None
13805,(ID58388 : ID58498),9145,58388,58498,0.048,407.500,60.649,30.338,0,0.220,0.220,None
13806,(ID58498 : ID58733),9145,58498,58733,0.036,408.500,60.464,30.262,0,0.191,0.191,None
13807,(ID58733 : ID58613),9145,58733,58613,0.020,409.500,60.450,30.239,0,0.143,0.143,None
13808,(ID58613 : ID58857),9145,58613,58857,0.010,410.500,60.479,30.237,0,0.098,0.098,None
13809,(ID58857 : ID58988),9145,58857,58988,0.005,411.500,60.426,30.175,0,0.067,0.067,None
13810,(ID54779 : ID54886),9147,54779,54886,0.005,375.500,29.663,32.361,0,0.070,0.070,None
13811,(ID54886 : ID55005),9147,54886,55005,0.005,376.500,29.669,32.363,0,0.074,0.074,None
13812,(ID55005 : ID55435),9147,55005,55435,0.007,377.500,29.668,32.296,0,0.085,0.085,None
13813,(ID55435 : ID55111),9147,55435,55111,0.010,378.500,29.648,32.310,0,0.100,0.100,None
13814,(ID55111 : ID55221),9147,55111,55221,0.026,379.500,29.606,32.293,0,0.161,0.161,None
13815,(ID55221 : ID55331),9147,55221,55331,0.056,380.500,29.656,32.298,0,0.237,0.237,None
13816,(ID55331 : ID55543),9147,55331,55543,0.025,381.500,29.689,32.321,0,0.158,0.158,None
13817,(ID55543 : ID55664),9147,55543,55664,0.029,382.500,29.696,32.320,0,0.169,0.169,None
13818,(ID55664 : ID55767),9147,55664,55767,0.001,383.500,29.749,32.369,0,0.032,0.032,None
13819,(ID55767 : ID55884),9147,55767,55884,0.010,384.500,29.684,32.373,0,0.099,0.099,None
13820,(ID55884 : ID55987),9147,55884,55987,0.010,385.500,29.612,32.330,0,0.102,0.102,None
13821,(ID55987 : ID56091),9147,55987,56091,0.006,386.500,29.601,32.320,0,0.076,0.076,None
13822,(ID56091 : ID56198),9147,56091,56198,0.016,387.500,29.648,32.304,0,0.128,0.128,None
13823,(ID56198 : ID56307),9147,56198,56307,0.016,388.500,29.661,32.309,0,0.126,0.126,None
13824,(ID56307 : ID56406),9147,56307,56406,0.007,389.500,29.646,32.328,0,0.083,0.083,None
13825,(ID56406 : ID56512),9147,56406,56512,0.006,390.500,29.641,32.324,0,0.079,0.079,None
13826,(ID56512 : ID56617),9147,56512,56617,0.002,391.500,29.633,32.341,0,0.042,0.042,None
13827,(ID56617 : ID56739),9147,56617,56739,3.456E-4,392.500,29.628,32.321,0,0.019,0.019,None
13828,(ID56739 : ID56852),9147,56739,56852,0.003,393.500,29.644,32.330,0,0.054,0.054,None
13829,(ID56852 : ID56976),9147,56852,56976,0.009,394.500,29.661,32.386,0,0.095,0.095,None
13830,(ID56976 : ID57072),9147,56976,57072,0.025,395.500,29.582,32.396,0,0.157,0.157,None
13831,(ID57072 : ID57185),9147,57072,57185,0.022,396.500,29.581,32.332,0,0.148,0.148,None
13832,(ID57185 : ID57652),9147,57185,57652,0.004,397.500,29.625,32.324,0,0.063,0.063,None
13833,(ID57652 : ID57304),9147,57652,57304,0.007,398.500,29.642,32.346,0,0.081,0.081,None
13834,(ID57304 : ID57422),9147,57304,57422,0.007,399.500,29.642,32.342,0,0.081,0.081,None
13835,(ID54936 : ID55058),9157,54936,55058,0.526,376.500,33.311,57.854,0,0.725,0.725,None
13836,(ID55058 : ID55481),9157,55058,55481,0.645,377.500,33.110,58.375,0,0.803,0.803,None
13837,(ID55481 : ID55163),9157,55481,55163,0.004,378.500,33.214,58.746,0,0.060,0.060,None
13838,(ID55163 : ID55269),9157,55163,55269,0.031,379.500,33.160,58.655,0,0.175,0.175,None
13839,(ID55269 : ID55383),9157,55269,55383,0.010,380.500,33.096,58.602,0,0.101,0.101,None
13840,(ID55383 : ID55588),9157,55383,55588,0.012,381.500,33.031,58.585,0,0.109,0.109,None
13841,(ID55588 : ID55702),9157,55588,55702,0.036,382.500,32.918,58.502,0,0.189,0.189,None
13842,(ID55702 : ID55816),9157,55702,55816,0.005,383.500,32.816,58.496,0,0.067,0.067,None
13843,(ID55816 : ID55921),9157,55816,55921,0.014,384.500,32.784,58.471,0,0.117,0.117,None
13844,(ID54835 : ID54951),9159,54835,54951,0.011,376.500,42.852,8.555,0,0.107,0.107,None
13845,(ID54951 : ID55394),9159,54951,55394,0.015,377.500,42.842,8.563,0,0.121,0.121,None
13846,(ID55394 : ID55066),9159,55394,55066,0.770,378.500,42.413,8.316,0,0.877,0.877,None
13847,(ID55066 : ID55178),9159,55066,55178,0.742,379.500,42.398,8.325,0,0.862,0.862,None
13848,(ID55178 : ID55283),9159,55178,55283,0.004,380.500,42.774,8.549,0,0.060,0.060,None
13849,(ID55283 : ID55496),9159,55283,55496,0.006,381.500,42.778,8.563,0,0.078,0.078,None
13850,(ID55496 : ID55607),9159,55496,55607,0.003,382.500,42.736,8.589,0,0.051,0.051,None
13851,(ID55607 : ID55714),9159,55607,55714,0.012,383.500,42.768,8.579,0,0.112,0.112,None
13852,(ID55714 : ID55833),9159,55714,55833,0.001,384.500,42.819,8.563,0,0.032,0.032,None
13853,(ID54846 : ID54960),9160,54846,54960,0.003,376.500,26.054,13.407,0,0.052,0.052,None
13854,(ID54960 : ID55398),9160,54960,55398,0.011,377.500,26.071,13.442,0,0.103,0.103,None
13855,(ID55398 : ID55075),9160,55398,55075,0.012,378.500,26.083,13.442,0,0.108,0.108,None
13856,(ID55075 : ID55185),9160,55075,55185,0.008,379.500,26.067,13.423,0,0.090,0.090,None
13857,(ID55185 : ID55293),9160,55185,55293,0.013,380.500,26.093,13.465,0,0.115,0.115,None
13858,(ID55293 : ID55505),9160,55293,55505,0.032,381.500,26.066,13.440,0,0.180,0.180,None
13859,(ID55505 : ID55621),9160,55505,55621,0.009,382.500,26.003,13.365,0,0.093,0.093,None
13860,(ID55621 : ID55725),9160,55621,55725,3.641E-4,383.500,26.016,13.328,0,0.019,0.019,None
13861,(ID55725 : ID55843),9160,55725,55843,0.007,384.500,26.029,13.369,0,0.082,0.082,None
13862,(ID54861 : ID54983),9164,54861,54983,0.014,376.500,9.371,22.144,0,0.118,0.118,None
13863,(ID54983 : ID55416),9164,54983,55416,0.014,377.500,9.323,22.240,0,0.119,0.119,None
13864,(ID55416 : ID55096),9164,55416,55096,0.012,378.500,9.367,22.331,0,0.110,0.110,None
13865,(ID55096 : ID55203),9164,55096,55203,0.043,379.500,9.363,22.270,0,0.208,0.208,None
13866,(ID55203 : ID55312),9164,55203,55312,0.034,380.500,9.402,22.205,0,0.183,0.183,None
13867,(ID55312 : ID55524),9164,55312,55524,0.022,381.500,9.517,22.164,0,0.148,0.148,None
13868,(ID55524 : ID55638),9164,55524,55638,0.018,382.500,9.479,22.110,0,0.134,0.134,None
13869,(ID55638 : ID55742),9164,55638,55742,0.014,383.500,9.400,22.182,0,0.118,0.118,None
13870,(ID54970 : ID55405),9183,54970,55405,0.000,377.500,62.560,18.720,0,0.000,0.000,None
13871,(ID55405 : ID55082),9183,55405,55082,0.000,378.500,62.560,18.720,0,0.000,0.000,None
13872,(ID55082 : ID55195),9183,55082,55195,0.067,379.500,62.431,18.730,0,0.258,0.258,None
13873,(ID55195 : ID55304),9183,55195,55304,0.067,380.500,62.431,18.730,0,0.258,0.258,None
13874,(ID55304 : ID55514),9183,55304,55514,0.026,381.500,62.480,18.720,0,0.160,0.160,None
13875,(ID55514 : ID55627),9183,55514,55627,0.000,382.500,62.400,18.720,0,0.000,0.000,None
13876,(ID55627 : ID55732),9183,55627,55732,0.022,383.500,62.393,18.646,0,0.148,0.148,None
13877,(ID55732 : ID55851),9183,55732,55851,0.052,384.500,62.473,18.646,0,0.228,0.228,None
